 Network trials_ros  Creating
 Network trials_ros  Created
 Container trials-all-1  Creating
 Container trials-all-1  Created
Attaching to trials-all-1
trials-all-1  | [INFO] [launch]: All log files can be found below /root/.ros/log/2023-10-29-01-22-23-127734-58ba0cddc6de-1
trials-all-1  | [robot-6] [INFO] [1698542570.395057706] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698542570.405203090] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698542570.412644637] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542570.425960828] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698542570.433354379] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698542570.439746990] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.447481520] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.451503276] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.466697352] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.473025968] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542570.483917306] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542570.491011875] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.497091505] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.501284250] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698542570.507828853] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698542570.515509386] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698542570.516960298] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.525265793] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542570.529278549] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.525257793] [robot]: door closed
trials-all-1  | [coordinator-2] [INFO] [1698542570.531196433] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698542570.535910146] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698542570.541024835] [coordinator]: The time of execution of above program is:11.71475625038147
trials-all-1  | [arm-1] [INFO] [1698542570.552928112] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.558746758] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.562449533] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698542570.562831510] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698542570.572830902] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698542570.576990649] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698542570.587983981] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542570.591417773] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698542570.596927438] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698542570.596932438] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542570.601024189] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542570.616626241] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698542570.620039033] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698542570.625728687] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698542570.629444462] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698542570.627753564] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.632508275] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.644032575] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.653380007] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542570.652067087] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698542570.657044784] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698542570.665802252] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698542570.673427789] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.679536417] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.683188195] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698542570.680187378] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698542570.684229132] [coordinator]: The time of execution of above program is:11.859110593795776
trials-all-1  | [coordinator-2] [INFO] [1698542570.694029537] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698542570.696270400] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.705976811] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698542570.718414055] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698542570.720717915] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542570.724724671] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.726795545] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542570.730623313] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698542570.740565708] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.745057435] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698542570.753324933] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698542570.763125337] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698542570.770005919] [arm]: not ready
trials-all-1  | [environment-3] [INFO] [1698542570.773954679] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698542570.777754448] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698542570.779502342] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698542570.787700844] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698542570.792975523] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698542570.795094395] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698542570.800824046] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698542570.808898556] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698542570.812736322] [coordinator]: The time of execution of above program is:11.987793922424316
trials-all-1  | [coordinator-2] [INFO] [1698542570.816546091] [coordinator]: Failed
trials-all-1  | [robot-6] [INFO] [1698542570.812940310] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.816885070] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698542570.819977882] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698542570.829667293] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.836684867] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542570.840322646] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542570.843842432] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.839681685] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542570.843592447] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698542570.849391095] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698542570.864976148] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [environment-3] [INFO] [1698542570.872237706] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [robot-6] [INFO] [1698542570.872739676] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698542570.877885363] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698542570.896562228] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.906443627] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698542570.896550229] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698542570.905889661] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698542570.910678370] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542570.929488227] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542570.937832720] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.941554494] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.956059612] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542570.962576216] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542570.978571244] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542570.982441009] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698542570.984611877] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698542570.988174660] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698542570.991936432] [coordinator]: The time of execution of above program is:12.166927814483643
trials-all-1  | [robot-6] [INFO] [1698542570.988026669] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542570.991635450] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698542570.999384979] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698542571.010987274] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.014901037] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542571.032957941] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542571.036550723] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542571.042463364] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542571.046473121] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698542571.058475393] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698542571.073881458] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542571.077650229] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698542571.089112534] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698542571.086040720] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.089626503] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698542571.103102685] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698542571.116156893] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698542571.111502175] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542571.115204950] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698542571.120032658] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698542571.129468085] [robot]: door closed
trials-all-1  | [robot-6] [INFO] [1698542571.137208615] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698542571.140749400] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698542571.144589167] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698542571.146106075] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698542571.148595924] [coordinator]: The time of execution of above program is:12.323428392410278
trials-all-1  | [coordinator-2] [INFO] [1698542571.152119711] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698542571.153939600] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.162807062] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698542571.173798395] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698542571.174527351] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542571.178595104] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542571.181553924] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542571.186483625] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698542571.200726761] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542571.211910083] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698542571.215777848] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698542571.225298270] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698542571.229104039] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698542571.233009802] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698542571.225524256] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.232031862] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542571.241453290] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698542571.253716546] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542571.257658307] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698542571.259589189] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698542571.264062918] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698542571.267993679] [coordinator]: The time of execution of above program is:12.442991256713867
trials-all-1  | [coordinator-2] [INFO] [1698542571.271667457] [coordinator]: Failed
trials-all-1  | [robot-6] [INFO] [1698542571.264388898] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542571.276704151] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.290366322] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.294166091] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542571.298040856] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698542571.294481072] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698542571.302990556] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542571.308408227] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698542571.316733722] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542571.324945224] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542571.334394650] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698542571.341774203] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698542571.344798019] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.350114696] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542571.354172450] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698542571.357184268] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698542571.358004218] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542571.370339469] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [environment-3] [INFO] [1698542571.376776079] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698542571.381730778] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698542571.383906646] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.393190083] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698542571.405233352] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698542571.405798318] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698542571.418718534] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698542571.423604237] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698542571.425888099] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542571.440469214] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698542571.445742894] [coordinator]: The time of execution of above program is:12.605308294296265
trials-all-1  | [robot-6] [INFO] [1698542571.446967820] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698542571.451477546] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698542571.464633748] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698542571.469521451] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698542571.473679199] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698542571.475440092] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698542571.479403851] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698542571.483417608] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698542571.483983574] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698542571.489372247] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698542571.499008662] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698542571.522220253] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
