 Network trials_ros  Creating
 Network trials_ros  Created
 Container trials-all-1  Creating
 Container trials-all-1  Created
Attaching to trials-all-1
trials-all-1  | [INFO] [launch]: All log files can be found below /root/.ros/log/2023-10-29-01-08-33-891807-12273f32b1a0-1
trials-all-1  | [robot-6] [INFO] [1698541741.505358024] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.509281690] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.517934953] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541741.522094599] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698541741.531090834] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.535007500] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.538560198] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541741.532844684] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541741.536648361] [coordinator]: The time of execution of above program is:11.631205797195435
trials-all-1  | [robot-6] [INFO] [1698541741.544054731] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.548626341] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541741.563136107] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541741.567016777] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541741.564662977] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.574428146] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.578168828] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541741.585566198] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.592776584] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.597101216] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.601021883] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541741.602038796] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541741.605969462] [environment]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541741.606533414] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.610384086] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.628424551] [arm]: not ready
trials-all-1  | [environment-3] [INFO] [1698541741.629317475] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541741.636523862] [robot]: door closed
trials-all-1  | [coordinator-2] [INFO] [1698541741.646487014] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541741.650580665] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541741.647414935] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.651104621] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541741.654524330] [coordinator]: The time of execution of above program is:11.748902797698975
trials-all-1  | [arm-1] [INFO] [1698541741.658082027] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.666288329] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.670076006] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541741.676680444] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541741.680709102] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541741.686860578] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.705902958] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.695255864] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.699396511] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541741.702877215] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.718439891] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541741.721738610] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541741.726885172] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.727921084] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.739647086] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [environment-3] [INFO] [1698541741.743959719] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541741.751352090] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.763443061] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.765023927] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541741.771685360] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541741.782316455] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541741.786399108] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541741.788586922] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.796514247] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.808798202] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.812869855] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541741.813803776] [coordinator]: The time of execution of above program is:11.885070323944092
trials-all-1  | [arm-1] [INFO] [1698541741.824179893] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.832930148] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.836973804] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.845407086] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541741.849319753] [coordinator]: Failed
trials-all-1  | [robot-6] [INFO] [1698541741.860144832] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.866080327] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.877642343] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.883269864] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.886987548] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.890625238] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.899232506] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.903177170] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.916708019] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.927425107] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541741.933131621] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541741.933261610] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.937007291] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.941094944] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.947950360] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.951587051] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.966135813] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.970280460] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.966603773] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541741.970567435] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.974267121] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541741.984465253] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541741.989859794] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.995174341] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541742.001394812] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.005363474] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541742.011125984] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541742.023840904] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541742.031045292] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541742.032158198] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.035823886] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541742.048228833] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698541742.051400563] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541742.060827762] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.064696434] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541742.062597612] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541742.066497281] [coordinator]: The time of execution of above program is:12.160958766937256
trials-all-1  | [arm-1] [INFO] [1698541742.078959222] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.082747900] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.086398590] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541742.082002964] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541742.085780643] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541742.095451821] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541742.099441482] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541742.112566367] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541742.123153468] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.127129130] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.115844089] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541742.130923808] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541742.138236187] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.142271844] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.146156514] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541742.157627540] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541742.169111564] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541742.170098480] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541742.175366033] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.179211706] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.187816975] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541742.202607719] [robot]: door closed
trials-all-1  | [robot-6] [INFO] [1698541742.219094318] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.222875997] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.205871441] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.209904099] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541742.213497794] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541742.216227562] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541742.220494199] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541742.224010901] [coordinator]: The time of execution of above program is:12.31887936592102
trials-all-1  | [arm-1] [INFO] [1698541742.244070197] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541742.244166188] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541742.248167848] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541742.256796116] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541742.264005503] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541742.267582199] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541742.260452805] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.264431467] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541742.267775183] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541742.281438022] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.289389347] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541742.300164432] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541742.305809952] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541742.311057506] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541742.318044913] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.322362546] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.326394203] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541742.322664520] [robot]: door closed
trials-all-1  | [coordinator-2] [INFO] [1698541742.331775746] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541742.335404438] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541742.335360442] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541742.339334104] [coordinator]: The time of execution of above program is:12.433665752410889
trials-all-1  | [robot-6] [INFO] [1698541742.341707903] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.352061023] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541742.360205331] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541742.363838023] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541742.362259157] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.366191823] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.375243054] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541742.379131723] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541742.381624512] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541742.386745077] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541742.395099367] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.399703976] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541742.412762867] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541742.414297736] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.418250400] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541742.429167473] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541742.433070142] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541742.429248466] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541742.433013146] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541742.436892817] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541742.443509255] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.448538828] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.465517385] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.469586040] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.479052236] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541742.482842914] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541742.470458966] [robot]: door closed
trials-all-1  | [coordinator-2] [INFO] [1698541742.482550938] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541742.487564512] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541742.488712415] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541742.492998051] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541742.505084024] [coordinator]: The time of execution of above program is:12.586020708084106
trials-all-1  | [coordinator-2] [INFO] [1698541742.512044433] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541742.515601131] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541742.513827282] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541742.517336983] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541742.527912085] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541742.531542777] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541742.522593537] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541742.529974910] [robot]: Action: a_navto
